CarID,Engine Information.Driveline,Engine Information.Engine Type,Engine Information.Hybrid,Engine Information.Number of Forward Gears,Engine Information.Transmission,Fuel Information.City mpg,Fuel Information.Fuel Type,Fuel Information.Highway mpg,Identification.Classification
4768,Front-wheel drive,Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,28,Manual transmission
4769,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission
4770,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission
4771,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission
4772,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission
4773,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission
4774,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission
4775,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,26,Automatic transmission
4776,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,26,Automatic transmission
4777,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 470 hp 424 ft-lbs S-Charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,21,Automatic transmission
4778,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 470 hp 424 ft-lbs S-Charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,21,Automatic transmission
4779,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,26,Automatic transmission
4780,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,22,Automatic transmission
4781,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 470 hp 424 ft-lbs S-Charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,21,Automatic transmission
4782,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 470 hp 424 ft-lbs S-Charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,21,Automatic transmission
4783,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 510 hp 461 ft-lbs S-Charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,21,Automatic transmission
4784,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 510 hp 461 ft-lbs S-Charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,21,Automatic transmission
4785,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Manual,16,Gasoline,26,Manual transmission
4786,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission
4787,All-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,26,Automatic transmission
4788,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Manual,16,Gasoline,26,Manual transmission
4789,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission
4790,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission
4791,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission
4792,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission
4793,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission
4794,All-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,26,Automatic transmission
4795,Four-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,TRUE,6,6 Speed Automatic,13,Gasoline,20,Automatic transmission
4796,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 550 hp 502 ft-lbs S-charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,22,Automatic transmission
4797,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,24,Automatic transmission
4798,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 510 hp 461 ft-lbs S-Charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,22,Automatic transmission
4799,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,22,Automatic transmission
4800,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 510 hp 461 ft-lbs S-Charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,22,Automatic transmission
4801,Four-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,21,Automatic transmission
4802,Four-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,21,Automatic transmission
4803,Rear-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,16,Gasoline,22,Automatic transmission
4804,Four-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,21,Automatic transmission
4805,Four-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,21,Automatic transmission
4806,Rear-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,16,Gasoline,22,Automatic transmission
4807,Rear-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,16,Gasoline,22,Automatic transmission
4808,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission
4809,All-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,26,Automatic transmission
4810,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission
4811,All-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,26,Automatic transmission
4812,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,26,Automatic transmission
4813,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,26,Automatic transmission
4814,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,26,Automatic transmission
4815,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,26,Automatic transmission
4816,Front-wheel drive,Honda 3.5L 6 Cylinder 271 hp 254 ft-lbs,TRUE,5,5 Speed Automatic,18,Gasoline,27,Automatic transmission
4817,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,TRUE,6,6 Speed Manual,14,Gasoline,19,Manual transmission
4818,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,18,Automatic transmission
4819,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission
4820,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission
4821,Front-wheel drive,Honda 3.5L 6 Cylinder 271 hp 254 ft-lbs,TRUE,5,5 Speed Automatic,18,Gasoline,27,Automatic transmission
4822,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,24,Automatic transmission
4823,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,TRUE,6,6 Speed Manual,14,Gasoline,19,Manual transmission
4824,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,18,Automatic transmission
4825,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,24,Automatic transmission
4826,Four-wheel drive,Honda 3.5L 6 Cylinder 271 hp 254 ft-lbs,TRUE,5,5 Speed Automatic,18,Gasoline,26,Automatic transmission
4827,All-wheel drive,Volkswagen 2.0L 4 Cylinder 256 hp 243 ft-lbs Turbo,TRUE,6,6 Speed Manual,19,Gasoline,27,Manual transmission
4828,Front-wheel drive,Volkswagen 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,25,Automatic transmission
4829,Front-wheel drive,Volkswagen 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,12,E85,18,Automatic transmission
4830,Front-wheel drive,Volkswagen 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,25,Automatic transmission
4831,Front-wheel drive,Volkswagen 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,25,Automatic transmission
4832,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 200 hp 207 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,31,Manual transmission
4833,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 200 hp 207 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,31,Manual transmission
4834,Rear-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,TRUE,6,6 Speed Automatic,14,Gasoline,20,Automatic transmission
4835,Rear-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,TRUE,6,6 Speed Automatic,14,Gasoline,20,Automatic transmission
4836,Rear-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,TRUE,6,6 Speed Automatic,14,Gasoline,20,Automatic transmission
4837,Rear-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,TRUE,6,6 Speed Automatic,14,Gasoline,20,Automatic transmission
4838,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission
4839,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission
4840,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission
4841,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission
4842,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,5,5 Speed Automatic Select Shift,21,Gasoline,30,Automatic transmission
4843,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,5,5 Speed Automatic Select Shift,21,Gasoline,30,Automatic transmission
4844,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,5,5 Speed Automatic Select Shift,21,Gasoline,30,Automatic transmission
4845,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,5,5 Speed Automatic Select Shift,21,Gasoline,30,Automatic transmission
4846,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,5,5 Speed Automatic Select Shift,18,Gasoline,28,Automatic transmission
4847,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,5,5 Speed Automatic Select Shift,18,Gasoline,28,Automatic transmission
4848,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,25,Automatic transmission
4849,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,25,Automatic transmission
4850,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,25,Automatic transmission
4851,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,23,Automatic transmission
4852,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,23,Automatic transmission
4853,All-wheel drive,Volvo 3.0 L 6 Cylinder 325 HP 354 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,23,Automatic transmission
4854,All-wheel drive,Volvo 3.0 L 6 Cylinder 325 HP 354 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,23,Automatic transmission
4855,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 200 hp 207 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,31,Manual transmission
4856,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 200 hp 207 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,31,Manual transmission
4857,Four-wheel drive,Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs,TRUE,5,5 Speed Manual,22,Gasoline,28,Manual transmission
4858,Front-wheel drive,Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,28,Manual transmission
4859,Front-wheel drive,Jeep 2.0L 4 Cylinder 158 hp 141 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,29,Manual transmission
4860,Front-wheel drive,Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,28,Manual transmission
4861,Front-wheel drive,Jeep 2.0L 4 Cylinder 158 hp 141 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,29,Manual transmission
4862,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,TRUE,5,5 Speed Manual,22,Gasoline,31,Manual transmission
4863,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,22,Gasoline,29,Automatic transmission
4864,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 200 hp 207 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,30,Manual transmission
4865,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,TRUE,6,6 Speed Manual,14,Gasoline,19,Manual transmission
4866,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,18,Automatic transmission
4867,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,5,5 Speed Automatic,17,Gasoline,21,Automatic transmission
4868,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,6,6 Speed Manual,17,Gasoline,21,Manual transmission
4869,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,6,6 Speed Manual,17,Gasoline,21,Manual transmission
4870,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,5,5 Speed Automatic,17,Gasoline,21,Automatic transmission
4871,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,5,5 Speed Automatic,17,Gasoline,21,Automatic transmission
4872,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,5,5 Speed Automatic,17,Gasoline,21,Automatic transmission
4873,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,5,5 Speed Automatic,17,Gasoline,21,Automatic transmission
4874,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,6,6 Speed Manual,17,Gasoline,21,Manual transmission
4875,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,6,6 Speed Manual,17,Gasoline,21,Manual transmission
4876,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,6,6 Speed Manual,17,Gasoline,21,Manual transmission
4877,Front-wheel drive,Cadillac 3.6L  6 Cylinder 308 hp 265 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,12,E85,18,Automatic transmission
4878,Front-wheel drive,Cadillac 3.6L  6 Cylinder 308 hp 265 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,24,Automatic transmission
4879,All-wheel drive,Cadillac 3.6L  6 Cylinder 308 hp 265 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,12,E85,17,Automatic transmission
4880,Front-wheel drive,Cadillac 3.6L  6 Cylinder 308 hp 265 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,24,Automatic transmission
4881,All-wheel drive,Cadillac 3.6L  6 Cylinder 308 hp 265 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission
4882,Front-wheel drive,Cadillac 3.6L  6 Cylinder 308 hp 265 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,12,E85,18,Automatic transmission
4883,All-wheel drive,Cadillac 3.6L  6 Cylinder 308 hp 265 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission
4884,Rear-wheel drive,GMC 4.3L 6 Cylinder 195 hp 260 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission
4885,Rear-wheel drive,GMC 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,TRUE,4,4 Speed Automatic,13,Gasoline,18,Automatic transmission
4886,All-wheel drive,GMC 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,TRUE,4,4 Speed Automatic,13,Gasoline,17,Automatic transmission
4887,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,6,6 Speed Manual,17,Gasoline,21,Manual transmission
4888,Four-wheel drive,Jeep 3.6L 6 Cylinder 280 hp 260 lb-ft,TRUE,5,5 Speed Automatic,17,Gasoline,21,Automatic transmission
4889,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,25,Automatic transmission
4890,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,23,Automatic transmission
4891,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,25,Automatic transmission
4892,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,25,Automatic transmission
4893,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,23,Automatic transmission
4894,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Manual,18,Gasoline,28,Manual transmission
4895,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,28,Automatic transmission
4896,All-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,25,Manual transmission
4897,All-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,25,Automatic transmission
4898,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Manual,19,Gasoline,28,Manual transmission
4899,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,28,Automatic transmission
4900,Rear-wheel drive,BMW 3.0L 6 cylinder 320 hp 332 ft-lbs Turbo,TRUE,6,6 Speed Manual,18,Gasoline,26,Manual transmission
4901,Rear-wheel drive,BMW 3.0L 6 cylinder 320 hp 332 ft-lbs Turbo,TRUE,7,7 Speed Automatic Select Shift,17,Gasoline,24,Automatic transmission
4902,All-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Manual,19,Gasoline,27,Manual transmission
4903,All-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission
4904,Rear-wheel drive,BMW 4.0L 8 cylinder 414 hp 295 ft-lbs,TRUE,6,6 Speed Manual,14,Gasoline,20,Manual transmission
4905,Rear-wheel drive,BMW 4.0L 8 cylinder 414 hp 295 ft-lbs,TRUE,7,7 Speed Automatic Select Shift,14,Gasoline,20,Automatic transmission
4906,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission
4907,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission
4908,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission
4909,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission
4910,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,24,Automatic transmission
4911,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,24,Automatic transmission
4912,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,24,Automatic transmission
4913,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,24,Automatic transmission
4914,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,24,Automatic transmission
4915,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,24,Automatic transmission
4916,Four-wheel drive,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,17,Automatic transmission
4917,Four-wheel drive,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,17,Automatic transmission
4918,Four-wheel drive,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,17,Automatic transmission
4919,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,14,Gasoline,18,Automatic transmission
4920,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,10,E85,14,Automatic transmission
4921,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,10,E85,15,Automatic transmission
4922,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,10,E85,14,Automatic transmission
4923,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,14,Gasoline,18,Automatic transmission
4924,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,18,Automatic transmission
4925,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,14,Gasoline,18,Automatic transmission
4926,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,18,Automatic transmission
4927,Rear-wheel drive,Cadillac 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic Select Shift,20,Gasoline,23,Automatic transmission
4928,Four-wheel drive,Cadillac 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic Select Shift,20,Gasoline,23,Automatic transmission
4929,Rear-wheel drive,Cadillac 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic Select Shift,20,Gasoline,23,Automatic transmission
4930,Four-wheel drive,Cadillac 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic Select Shift,20,Gasoline,23,Automatic transmission
4931,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,14,Gasoline,18,Automatic transmission
4932,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,18,Automatic transmission
